  -1.51429,    672,    814,    1433,    1444    
  0.40000,    671,    813,    1433,    1444    
  2.57143,    671,    813,    1433,    1444    
  6.85714,    670,    813,    1433,    1444    
  9.88571,    670,    812,    1432,    1443    
  14.88571,    669,    812,    1431,    1443    
  19.85714,    669,    812,    1431,    1442    
  25.20000,    669,    813,    1431,    1442    
  28.37143,    669,    814,    1431,    1443    
  29.77143,    670,    815,    1433,    1444    
  31.11429,    670,    817,    1434,    1445    
  31.88571,    671,    818,    1435,    1446    
  32.94285,    672,    821,    1438,    1449    
  32.88571,    673,    822,    1439,    1451    
  32.74286,    674,    824,    1441,    1453    
  33.51428,    675,    827,    1444,    1455    
  33.42857,    676,    829,    1446,    1457    
  33.25714,    678,    831,    1448,    1459    
  33.57143,    679,    834,    1450,    1461    
  32.74286,    681,    836,    1452,    1463    
  33.37143,    681,    837,    1454,    1466    
  31.08572,    681,    837,    1456,    1468    
  31.60000,    682,    839,    1460,    1471    
  31.42857,    684,    842,    1462,    1474    
  28.00000,    686,    844,    1463,    1476    
  30.08572,    686,    844,    1463,    1475    
  28.71429,    687,    845,    1463,    1475    
  26.80000,    688,    847,    1465,    1477    
  26.17143,    687,    848,    1468,    1481    
  24.51429,    688,    849,    1472,    1485    
  25.22857,    689,    852,    1475,    1488    
  22.17143,    691,    854,    1478,    1491    
  22.02857,    692,    855,    1482,    1496    
  20.85714,    693,    857,    1486,    1499    
  18.80000,    695,    858,    1489,    1503    
  18.82857,    695,    860,    1494,    1508    
  18.94286,    695,    861,    1498,    1512    
  20.97143,    696,    863,    1502,    1516    
  21.97143,    696,    865,    1507,    1522    
  19.62857,    698,    867,    1511,    1526    
  20.00000,    700,    870,    1515,    1530    
  15.80000,    702,    873,    1519,    1535    
  9.11429,    703,    874,    1525,    1540    
  2.51429,    705,    876,    1525,    1540    
  -0.40000,    707,    878,    1520,    1535    
  -3.02857,    706,    877,    1515,    1530    
  -7.57143,    704,    874,    1512,    1526    
  -12.31429,    701,    870,    1509,    1524    
  -14.88571,    698,    866,    1508,    1522    
  -15.62857,    696,    863,    1507,    1522    
  -17.25714,    693,    860,    1505,    1520    
  -18.22857,    691,    857,    1504,    1518    
  -19.94286,    690,    855,    1503,    1517    
  -19.88571,    688,    853,    1502,    1515    
  -20.85714,    687,    850,    1500,    1513    
  -21.74286,    686,    848,    1499,    1512    
  -20.80000,    685,    846,    1497,    1510    
  -24.22857,    684,    844,    1495,    1508    
  -24.51429,    683,    843,    1493,    1506    
  -23.77143,    682,    841,    1491,    1503    
  -23.62857,    681,    839,    1488,    1501    
  -22.94286,    680,    839,    1486,    1499    
  -21.62857,    680,    839,    1483,    1496    
  -23.02857,    679,    839,    1479,    1491    
  -23.25714,    679,    839,    1476,    1488    
  -20.74286,    680,    839,    1474,    1486    
  -22.54286,    680,    840,    1471,    1483    
  -22.11429,    679,    838,    1469,    1481    
  -21.25714,    679,    838,    1467,    1479    
  -22.42857,    678,    837,    1465,    1477    
  -19.94286,    678,    836,    1463,    1475    
  -19.22857,    678,    835,    1461,    1473    
  -19.51429,    677,    834,    1460,    1472    
  -19.91429,    677,    832,    1458,    1470    
  -18.91429,    678,    831,    1457,    1469    
  -19.60000,    677,    830,    1456,    1468    
  -19.17143,    677,    828,    1454,    1466    
  -18.34286,    677,    827,    1453,    1465    
  -18.14286,    676,    826,    1452,    1464    
  -16.80000,    676,    825,    1451,    1463    
  -16.62857,    675,    824,    1450,    1461    
  -16.48571,    675,    823,    1449,    1461    
  -14.00000,    674,    821,    1448,    1460    
  -12.82857,    674,    821,    1447,    1459    
  -10.88571,    674,    820,    1446,    1458    
  -9.60000,    674,    819,    1444,    1456    
  -8.00000,    674,    818,    1443,    1455    
  -5.91429,    673,    817,    1442,    1454    
  -4.68571,    673,    816,    1441,    1453    
  -0.37143,    672,    816,    1440,    1452    
  2.42857,    671,    815,    1439,    1451    
  5.82857,    671,    815,    1439,    1451    
  8.94286,    671,    815,    1438,    1450    
  13.74286,    670,    815,    1438,    1450    
  17.62857,    670,    816,    1438,    1450    
  20.42857,    671,    817,    1438,    1450    
  23.42857,    671,    818,    1438,    1450    
  24.57143,    671,    819,    1439,    1451    
  27.57143,    672,    821,    1440,    1452    
